SIRET,NIC_ministere,SIREN,Code_CJ3,Raison_sociale,Nom,Prenom,Enseigne,Nom_commercial,Sigle,Code_Etat,Date_de_l_etat,Code_NAF2_10,Code_NAF2_38,Code_activite,Date_debut_activite,Ancien_code_APE,Code_Qualite_siege,NIC_du_siege,Code_UT_du_siege,Siege_et_region,Siege_et_departement,Code_tutelle,Tranche_eff__INSEE,Annee_tranche_eff_,Dernier_eff__physique,Date_der_eff_physique,Source_dernier_eff_phy,Eff_Physique_extrait,Date_Eff_phy_extrait,Source_Eff_phy_extrait,Dernier_effectif_ETP,Date_der_eff_ETP,Source_dernier_eff_ETP,Code_Employeur,Date_employeur,Date_de_creation,Code_Modalite_activ_,Code_Car__saisonnier,Code_Car__auxiliaire,Code_Marchand,Code_Accepte_refuse,Code_Region,Code_Departement,Code_UT,Code_Section,Date_Debut_section,Code_rivoli_de_la_voie,Numero_dans_la_voie,Code_Indice_repetition,Code_Type_de_voie,Libelle_voie,Complement_adresse,Code_postal,Code_commune,Libelle_commune,Annee_IDCC,Codes_IDCC
32784354600562,0,327843546,5710,CABINET BEDIN,,,,,CBI,1,26/07/2011,7,L,6831Z,,703A,6,00034,33,,,1,02,31/12/2012,1,31/12/2012,230,,,,,,,O,,26/07/2011,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315555000,25,,RUE,DU LANGUEDOC,,31000,31555,TOULOUSE,2014,1
32784360300058,0,327843603,5710,VALETTE FOIE GRAS,,,,,,1,01/11/1994,2,CA,1013A,05/01/2008,151E,3,00017,46,RR,DD,3,22,31/12/2012,87,31/05/2015,261,,,,,,,O,01/01/2004,01/11/1994,S,P,N,MARCH,1,76,46,46,46U01,,46127-00001475234,,,,BRAYSSE EST,,46300,46127,GOURDON,2014,1
32785314900018,0,327853149,2110,INDIVISION ANDREU,,,,,,1,01/04/1982,4,G,4759B,05/01/2008,524J,2,00018,65,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,01/04/1982,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,654402280,62,,RUE,MARECHAL FOCH,,65000,65440,TARBES,2014,1
32787462400031,0,327874624,10XX,,CAPDET,GERARD MARCEL,CAPDET SERVICE,,,3,31/12/2015,3,F,4322B,05/01/2008,453F,6,00072,66,RR,DD,1,11,31/12/2012,0,31/12/2015,217,,,,,,,N,,01/01/1991,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,661360680,2,,RUE,GEORGES BUFFON,,66000,66136,PERPIGNAN,2014,2
32795944100046,0,327959441,10XX,,BILLY,MARIE-ANDREE,,,,1,31/08/2010,8,N,7721Z,,714B,2,00046,34,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,02/07/2001,S,S,N,MARCH,1,76,34,34,34U01,05/09/2014,34150-00000528350,39,,AV,DE LA MEDITERRANEE,MARSEILLAN PLAGE,34340,34150,MARSEILLAN,2014,9
32798474600021,0,327984746,6589,RADIO ASSOCIES LANGUEDOC ROUSSILLON,,,,,,3,19/03/2015,8,N,8219Z,,703E,2,00021,34,RR,DD,1,12,31/12/2012,0,19/03/2015,217,,,,,,,N,,27/06/2005,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,341728132,220,,BD,PENELOPE,,34000,34172,MONTPELLIER,2014,1
32801526800027,0,328015268,9220,L EKO DES GARRIGUES,,,,,,3,19/01/2016,5,JA,6010Z,05/01/2008,922A,7,00043,34,RR,DD,1,01,31/12/2012,0,19/01/2016,217,,,,,,,N,,15/01/1998,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,341721498,3,,AV,DU COMTE DE NICE,RES CONDORCET,34080,34172,MONTPELLIER,2014,1
32804137100027,0,328041371,10XX,,MONESTIER,DANIELE,,,,3,30/06/2015,9,QA,8622C,05/01/2008,851C,2,00027,66,RR,DD,1,01,31/12/2012,0,30/06/2015,217,,,,,,,N,,01/03/1985,S,P,N,MARCH,1,76,66,66,66U01,08/11/2014,661363265,83,,RUE,MAL FOCH,,66000,66136,PERPIGNAN,2014,1
32822249200022,0,328222492,6220,HOTEL RESIDENCE ROUSSILLON,,,,HORERO,,1,04/02/2008,4,I,5510Z,,551A,2,00022,66,RR,DD,1,12,31/12/2012,37,31/12/2012,230,,,,,,,O,,04/02/2008,S,,N,MARCH,1,76,66,66,66U01,09/09/2014,66171-00001031857,4,,RUE,VERDI,LES CAPELLANS,66750,66171,SAINT CYPRIEN,2014,0
32836352800048,0,328363528,10XX,,BULARD,PATRICK,,,,3,16/12/2010,10,R,9003B,05/01/2008,923A,2,00048,30,RR,DD,1,02,31/12/2010,4,31/12/2010,230,,,,,,,N,,16/12/2010,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30226-00000434391,,,QUA,BEAUVEZET,,30130,30226,SAINT ALEXANDRE,2010,1
32843394100015,0,328433941,10XX,,PELLIZZARI,SYLVIE,,,,1,19/10/1983,9,QA,8623Z,05/01/2008,851E,2,00015,34,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,19/10/1983,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,340326470,7,,AV,PIERRE VERDIER,,34500,34032,BEZIERS,2014,1
32844213200036,0,328442132,9220,CENT GESTION AGREE COMMERCE INDUSTRIE PO,,,,,,1,06/03/2006,8,MA,6920Z,,741C,2,00036,66,RR,DD,1,03,31/12/2012,7,31/12/2012,230,,,,,,,O,,06/03/2006,S,,N,NMPRI,1,76,66,66,66U01,09/09/2014,661363808,,,AV,PAUL PASCOT,ORLE - BP 60627,66000,66136,PERPIGNAN,2014,1
32845598500023,0,328455985,10XX,,ZANETTE,MARYSE,,COIFFURE MARYSE,,1,01/01/1990,10,S,9602A,05/01/2008,930D,2,00023,65,RR,DD,1,01,31/12/2012,3,31/12/2012,230,,,,,,,O,01/01/2004,01/01/1990,S,P,N,MARCH,1,76,65,65,65U01,11/11/2014,65304-00001019263,86,,RUE,MARECHAL JOFFRE,,65700,65304,MAUBOURGUET,2014,2
32850208300038,0,328502083,10XX,,HOURS,FRANCETTE,CHEZ CERISE,RESTAURANT LES 3 PINS,,1,01/07/2008,4,I,5610C,,553B,6,00020,30,RR,DD,1,00,31/12/2012,1,01/06/2016,215,,,,,,,O,01/06/2016,01/07/2008,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,303340330,2,,PL,DAMPMARTIN,,30700,30334,UZES,2014,1
32856753200028,0,328567532,9220,LAFRANCAISE ARTS ET MUSIQUE,,,,,LAM,1,01/01/2014,10,S,9499Z,01/01/2014,913E,1,00028,82,,,1,,,1,01/01/2014,210,,,,,,,O,,01/01/2014,S,,N,NMPRI,1,76,82,82,82U01,11/11/2014,82087-00001269023,15,,PL,DE LA HALLE,,82130,82087,LAFRANCAISE,2014,1
32866759700020,0,328667597,9220,CINEMAGINAIRE,,,,,,1,30/04/1997,10,S,9499Z,05/01/2008,913E,2,00020,66,RR,DD,1,11,31/12/2012,12,31/12/2012,230,,,,,,,O,01/01/2004,30/04/1997,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66096-00001027848,8,,AV,GUY MALE,,66720,66096,LATOUR DE FRANCE,2014,9
32876164800018,0,328761648,5499,SOCIETE DES ETS WINTERSTEIN,,,,SOCIETE DES ETS WINTERSTEIN,,1,01/10/1983,3,F,4332B,05/01/2008,454D,2,00018,34,RR,DD,1,02,31/12/2012,5,31/12/2012,230,,,,,,,O,,01/10/1983,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,34038-00000519192,11,,AV,DE L ORB,,34260,34038,LE BOUSQUET D'ORB,2013,1
32877555600041,0,328775556,10XX,,PISTOL,PATRICK,F.S.M.,CANET SOUDURE,,3,30/06/2012,3,F,4332B,01/07/2009,283C,2,00041,66,RR,DD,1,02,31/12/2010,0,12/12/2012,217,,,,,,,N,,15/04/2004,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66182-00001966680,8,,RUE,MARCEL PAUL ZAE,,66470,66182,SAINTE MARIE,2012,9
32888936500016,0,328889365,10XX,,COURTADE,ELISABETH,,,,1,13/01/1984,9,QA,8623Z,05/01/2008,851E,2,00016,11,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,13/01/1984,S,P,N,MARCH,1,76,11,11,11U01,07/11/2014,11425-00000127624,8,,PL,DE LA ROSE D'ARGENT,,11600,11425,VILLEGAILHENC,2014,1
32892162200010,0,328921622,5499,MAISON DUCLOS DUTECH,,,,,,3,02/04/2013,4,G,4771Z,05/01/2008,524C,7,00028,81,RR,DD,1,,,0,07/08/2013,217,,,,,,,N,02/04/2013,01/01/1984,S,P,N,MARCH,1,76,81,81,81U01,,811400420,25,,ALL,JEAN JAURES,,81500,81140,LAVAUR,2013,9
32893161300710,0,328931613,5710,MAIN SECURITE,,,MAIN SECURITE TOULOUSE,ONET SECURITE,,3,01/07/2010,8,N,8010Z,,746Z,6,00751,13,93,13,1,00,31/12/2010,0,,217,,,,,,,N,,01/08/2008,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,312540142,,,RUE,DE LA DECOUVERTE,INNOPOLIS - BATIMENT B,31670,31254,,2012,1
32894871600019,0,328948716,5710,PIC BETON,,,,,,3,01/07/2011,2,CG,2363Z,05/01/2008,266E,6,00035,34,RR,DD,1,11,31/12/2010,0,17/11/2011,217,,,,,,,N,,01/12/1983,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34276-00000540167,285,,AV,REPUBLIQUE DE MONTFERRAN,,34270,34276,SAINT MATHIEU DE TREVIERS,2010,0
32894871600027,0,328948716,5710,PIC BETON,,,,,,1,01/01/1999,2,CG,2363Z,05/01/2008,266E,3,00035,34,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,01/01/1999,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,340324405,2,,RUE,JEAN BAPTISTE PERRIN,,34500,34032,BEZIERS,2014,0
32905561000045,0,329055610,10XX,,SCHIRA,HUGUES DOMINIQUE,,A.T.V.,,3,30/03/2012,3,F,4312A,05/01/2008,451A,2,00045,48,RR,DD,1,00,31/12/2010,0,30/03/2012,217,,,,,,,N,,27/03/2002,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,480920760,11,,RUE,DU STADE,,48100,48092,MARVEJOLS,2010,1
32906203800032,0,329062038,5499,CAVES DE LA TOURQUILLE SOC SUSSI,,,,,,1,01/03/1991,4,G,4634Z,05/01/2008,513J,2,00032,34,RR,DD,1,02,31/12/2012,4,31/12/2012,230,,,,,,,O,,01/03/1991,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34185-00000531766,,,CHE,DE LA FONT,,34380,34185,NOTRE DAME DE LONDRES,2014,0
32907337300014,0,329073373,5202,SNC VAURS ET FILS,,,,,,3,25/04/2009,2,CA,1071C,05/01/2008,158C,2,00014,46,RR,DD,1,,,0,30/05/2009,217,,,,,,,N,,01/01/1984,S,P,N,MARCH,1,76,46,46,46U01,11/11/2014,46318-00001653030,,,,_VOIE NON PRECISEE,,46120,46318,THEMINES,2009,9
32908670600028,0,329086706,5710,MENUISERIE QUINTA,,,,,,1,21/12/2012,3,F,4332A,,454C,2,00028,66,,,1,,,23,21/12/2012,210,,,,,,,O,,21/12/2012,S,,N,MARCH,1,76,66,66,66U01,09/09/2014,661720020,23,,AV,DE L AERODROME,,66240,66172,SAINT ESTEVE,2014,1
32923828100011,0,329238281,10XX,,KALPAKIAN,NICOLE,,KALPA,,1,01/01/1984,4,G,4771Z,05/01/2008,524C,2,00011,30,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,01/01/1984,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301894930,7,,RUE,DE LA MADELEINE,,30000,30189,NIMES,2014,1
32924365300055,0,329243653,9220,INSTITUT D ESTUDIS OCCITANS,,,,,IEO,1,21/02/2006,10,S,9499Z,05/01/2008,913E,1,00055,31,RR,DD,1,02,31/12/2012,4,31/12/2012,230,,,,,,,O,,01/04/2003,S,P,N,NMPRI,1,76,31,31,31U01,07/11/2014,315555536,11,,RUE,MALCOUSINAT,,31000,31555,TOULOUSE,2014,1
32925473400018,0,329254734,5710,LE CLOS VIRGILE,,,,CAMPING LE CLOS VIRGILE,,1,01/07/1983,4,I,5530Z,05/01/2008,552C,2,00018,34,RR,DD,1,03,31/12/2012,6,31/12/2012,230,,,,,,,O,01/01/2004,01/07/1983,S,S,N,MARCH,1,76,34,34,34U01,05/09/2014,34299-00000541729,,,,CAMPING LE CLOS VIRGILE,LA MAIRE,34410,34299,SERIGNAN,2014,1
32931145000020,0,329311450,5499,PRIM FRUITS 09,,,,,,3,30/06/2013,4,G,4721Z,05/01/2008,522A,2,00020,09,RR,DD,1,01,31/12/2012,0,30/06/2013,217,,,,,,,N,,01/10/1996,S,P,N,MARCH,1,76,09,09,09U01,11/11/2014,09306-00000103772,,,RTE,DE SAURAT,CAGNAC,09400,09306,TARASCON SUR ARIEGE,2012,1
32936852600805,0,329368526,5710,COLAS MIDI MEDITERRANEE,,,CENTRE DE TRAVAUX VENDARGUES,,,1,07/12/2012,3,F,4211Z,07/12/2012,452P,6,01084,13,93,13,1,,,1,01/01/2013,215,,,,,,,O,01/01/2013,07/12/2012,S,P,N,MARCH,1,76,34,34,34U03,05/09/2014,34327-00000544363,820,,RUE,DE LA MARBRERIE,ZI DU SALAISON,34740,34327,VENDARGUES,2014,1
32947437300019,0,329474373,10XX,,DESPRATS,HUBERT,,,,1,04/04/1984,3,F,4399C,05/01/2008,452V,2,00019,82,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,04/04/1984,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,82087-00001268907,,,,ST MAURICE,,82130,82087,LAFRANCAISE,2014,9
32949094000023,0,329490940,5499,SARL ATAVE,,,,LES ARTYS,,3,24/06/2014,4,I,5510Z,05/01/2008,551A,2,00023,12,RR,DD,1,00,31/12/2012,0,02/10/2017,217,,,,,,,N,,01/04/2005,S,P,N,MARCH,1,76,12,12,12U01,,12070-00001814367,,,,_VOIE NON PRECISEE,PAILHAS,12520,12070,COMPEYRE,2013,1
32951134900022,0,329511349,10XX,,TERME,JEAN LOUIS,L'ARTISAN DU MEUBLE,,,1,10/12/2013,10,S,9524Z,,361G,2,00022,34,RR,DD,1,,,0,10/12/2013,217,,,,,,,N,,20/12/2003,S,P,N,MARCH,1,76,34,34,34U02,05/09/2014,341290396,2,,IMP,DES ROSELIERES,,34970,34129,LATTES,2009,1
32953233700014,0,329532337,5710,DRION,,,,INTERMARCHE,,1,01/03/1984,4,G,4711D,05/01/2008,521D,2,00014,34,RR,DD,1,21,31/12/2012,87,31/12/2016,261,,,,56,31/12/2004,271,O,,01/03/1984,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,340324730,,,BD,DU LANGUEDOC,,34500,34032,,2014,2
32957139200029,0,329571392,6589,COXSACKIE,,,,,,1,01/07/2009,8,N,8219Z,,748K,2,00029,32,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,01/07/2009,S,,N,MARCH,1,76,32,32,32U01,08/11/2014,32147-00002231689,,,,BOULEVARD DU NORD,,32200,32147,GIMONT,2014,1
32959525000021,0,329595250,5499,SARL PIECES CENTER,,,,,,3,05/03/2015,4,G,4532Z,,503B,2,00021,31,RR,DD,1,01,31/12/2012,0,05/03/2015,217,,,,,,,N,05/03/2015,02/01/2008,S,P,N,MARCH,1,76,31,31,31U04,07/11/2014,31022-00000443647,9,,RUE,CLEMENT ADER,,31140,31022,AUCAMVILLE,2012,1
32962759000014,0,329627590,5499,SALHERSIENNE DU BATIMENT,,,,,,3,17/09/2012,3,F,4399C,05/01/2008,452V,2,00014,11,RR,DD,1,11,31/12/2010,0,17/09/2012,217,,,,,,,N,,01/01/1984,S,P,N,MARCH,1,76,11,11,11U01,06/09/2014,11371-00001781276,,,,_VOIE NON PRECISEE,,11410,11371,SALLES SUR L'HERS,2011,1
32965253100016,0,329652531,5485,HUBERT AOUST,,,,,,1,31/12/1983,8,MA,6910Z,05/01/2008,741A,2,00016,12,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,31/12/1983,S,P,N,MARCH,1,76,12,12,12U01,,122022000,7,,RUE,VICTOIRE MASSOL,,12000,12202,RODEZ,2014,1
32982638200031,0,329826382,10XX,,MICHEL,DAMIEN,,,,1,01/06/2000,1,A,0161Z,05/01/2008,014A,2,00031,34,RR,DD,3,,,1,29/01/2012,215,,,,,,,O,,01/06/2000,S,P,N,MARCH,1,76,34,34,34U01,,34207-00000534018,,,CHE,DE LA FONTVIEILLE,,34810,34207,POMEROLS,2011,9
32987883900011,0,329878839,5499,GARAGE DES CORBIERES,,,,,,1,01/06/1984,4,G,4511Z,05/01/2008,501Z,2,00011,11,RR,DD,1,03,31/12/2012,6,31/12/2012,230,,,,,,,O,01/01/2004,01/06/1984,S,P,N,MARCH,1,76,11,11,11U01,06/09/2014,11322-00000124377,,,,FERRECAVAL,,11540,11322,ROQUEFORT DES CORBIERES,2014,1
32988210400022,0,329882104,9220,CENTRE D'ART LE LAIT,,,,,,3,01/01/2012,10,S,9499Z,05/01/2008,913E,7,00048,81,RR,DD,1,03,31/12/2010,0,01/01/2012,217,,,,,,,N,01/01/2012,28/07/1990,S,P,N,NMPRI,1,76,81,81,81U01,,810041980,8,,RUE,JULES VERNE,,81000,81004,ALBI,2011,1
32993679300051,0,329936793,5710,MECAHERS GROUP,,,,MECAHERS,,1,01/09/2012,2,CH,2562B,01/09/2012,285D,6,00028,31,RR,DD,1,,,1,22/04/2013,215,,,,,,,O,,01/09/2012,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315554193,,,RUE,HUMBERT TOMATIS,,31200,31555,TOULOUSE,2014,1
32994452400019,0,329944524,10XX,,CREMON,FRANCIS,,,,3,30/09/2015,3,F,4332A,05/01/2008,454C,2,00019,46,RR,DD,1,01,31/12/2012,1,,217,,,,,,,N,,01/06/1984,S,P,N,MARCH,1,76,46,46,46U01,11/11/2014,46257-00000740449,,,,COMBE DE MOLE,,46300,46257,,2014,1
32997480200020,0,329974802,,DARTIGUES*JEAN-PIERRE/,DARTIGUES,JEAN-PIERRE,,,,1,05/01/1993,9,QA,8621Z,05/01/2008,851C,2,00020,31,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,01/01/2004,05/01/1993,S,P,N,MARCH,1,76,31,31,31U05,07/11/2014,315550956,1,,RUE,BEAU SOLEIL,,31500,31555,TOULOUSE,2014,1
33000199100034,0,330001991,5599,CUISINES ET HOTTES MEISSONNIER,,,CUISINES MOBALPA,,CHM,3,10/06/2010,4,G,4759A,05/01/2008,524H,6,00026,48,RR,DD,1,00,31/12/2010,2,31/12/2010,230,,,,,,,N,,01/10/1991,S,P,N,MARCH,1,76,48,48,48U01,06/09/2014,480950474,7,,RUE,DE LA COMBE,ZA,48000,48095,MENDE,2009,1
33001571000040,0,330015710,10XX,,SAUVINET,MARIE CLAIRE,,,,1,01/07/1996,8,MA,6910Z,05/01/2008,741A,2,00040,30,RR,DD,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,01/07/1996,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301891950,7,,RUE,DE LA CITE FOULC,,30000,30189,NIMES,2014,1
33006521000040,0,330065210,5499,LE SALOIR,,,LE VIGNEMALE,,,1,11/06/1990,4,G,4729Z,05/01/2008,522P,3,00065,65,RR,65,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,01/01/2004,11/06/1990,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31042-00000444789,22,,ALL,D ETIGNY,,31110,31042,BAGNERES DE LUCHON,2014,1
33016220700022,0,330162207,10XX,,INFANTE,JOELLE,,WELCOME PRESSING,,1,15/01/1993,10,S,9601B,05/01/2008,930B,2,00022,30,RR,DD,1,00,31/12/2009,1,31/12/2009,230,,,,,,,O,,15/01/1993,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,302020380,23,,BD,GAMBETTA,,30130,30202,PONT SAINT ESPRIT,2009,2
33037190700032,0,330371907,10XX,,VERNANT,PHILIPPE,,,,1,01/01/1997,9,QA,8623Z,05/01/2008,851E,2,00032,66,RR,DD,1,01,31/12/2012,1,31/12/2012,230,,,,,,,O,01/01/2004,01/01/1997,S,P,N,MARCH,1,76,66,66,66U01,08/11/2014,661720418,,,PL,DE LA MEDITERRANEE,RES LE PATIO,66240,66172,SAINT ESTEVE,2014,1
33043482000040,0,330434820,10XX,,DUFOUR,MONIQUE SIMONE,LA SICILIENNE,,,3,30/05/2016,4,I,5610C,05/01/2008,158B,2,00040,66,RR,DD,1,,,0,30/05/2016,217,,,,,,,N,,31/12/2005,S,P,N,MARCH,1,76,66,66,66U01,09/09/2014,66108-00001028596,70,,AV,JEAN JAURES,,66170,66108,MILLAS,2014,0
33044918200014,0,330449182,5710,ART ET FLEURS,,,,,,3,10/10/2014,4,G,4776Z,05/01/2008,524X,2,00014,30,RR,DD,1,01,31/12/2012,0,10/10/2014,217,,,,,,,N,10/10/2014,01/07/1984,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301896900,73,,RUE,DE LA REPUBLIQUE,,30000,30189,NIMES,2014,1
33045801900024,0,330458019,5499,SOLANCO,,,,,,1,16/12/1994,4,G,4642Z,05/01/2008,514D,2,00024,82,RR,DD,1,03,31/12/2012,6,31/12/2012,230,,,,,,,O,01/04/2006,16/12/1994,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,82125-00001271083,,,,ZI LA MOUSCANE,,82700,82125,MONTECH,2014,0
33055822200015,0,330558222,5720,MATERIAUX SUD,,,,GEDIMAT,MATSUD,3,24/12/2014,7,L,6820B,,515F,2,00015,31,RR,DD,1,11,31/12/2009,0,,217,,,,,,,N,,01/10/1984,S,P,N,MARCH,1,76,31,31,31U02,07/11/2014,31107-00000447547,20,,CHE,DE L'INDUSTRIE,,31390,31107,,2011,0
33058008500018,0,330580085,10XX,,TABARIES,GINETTE,,QUINCAILLERIE,,3,27/03/2017,4,G,4752A,05/01/2008,524N,2,00018,81,RR,DD,1,01,31/12/2012,0,27/03/2017,217,,,,,,,N,,01/08/1984,S,P,N,MARCH,1,76,81,81,81U01,,81124-00001254703,23,,RUE,DE LA REPUBLIQUE,,81230,81124,LACAUNE,2014,1
33059720400040,0,330597204,5498,CROUZIL FRERES SARL,,,LA MAISON DES VINS,,,1,01/01/1997,4,G,4634Z,05/01/2008,513J,2,00040,31,RR,DD,1,12,31/12/2012,32,31/12/2012,230,,,,,,,O,01/01/2004,01/01/1997,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,31582-00000465487,,,,ZI BORDE BLANCHE,ZI BORDE BLANCHE,31290,31582,VILLEFRANCHE DE LAURAGAIS,2014,0
33063474200044,0,330634742,10XX,,CATALA,PIERRE,,,,3,31/12/2014,6,K,6622Z,05/01/2008,672Z,7,00069,,RR,DD,1,02,31/12/2012,0,31/12/2014,217,,,,,,,N,,11/10/2002,S,P,N,MARCH,1,76,31,31,31U04,07/11/2014,311491092,12,,ALL,DU ROUERGUE,,31770,31149,COLOMIERS,2013,2
33065488000021,0,330654880,10XX,,FLAMION,MARIE,LE SALERNO,,,3,16/08/2010,4,I,5610A,05/01/2008,553A,2,00021,34,RR,DD,1,00,31/12/2010,0,31/12/2010,230,,,,,,,N,,19/09/2007,S,P,N,MARCH,1,76,34,34,34U01,05/09/2014,34213-00000534646,3,,RUE,JEAN FABRE,,34560,34213,POUSSAN,2010,1
33071730700020,0,330717307,10XX,,GIRARD,JEAN -MARIE,,,,3,31/05/2011,3,F,4332A,,454C,7,00038,,RR,DD,1,01,31/12/2010,0,31/05/2011,217,,,,,,,N,,01/01/2008,S,,N,MARCH,1,76,12,12,12U01,,12203-00002155866,,,,ZA LES DEVEZES,LAURAS,12250,12203,ROQUEFORT SUR SOULZON,2010,1
33099404700018,0,330994047,9220,TENNIS CLUB LAVERNOSE LACASSE,,,,,,1,15/09/1984,10,R,9312Z,05/01/2008,926C,2,00018,31,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,15/09/1984,S,P,N,NMPRI,1,76,31,31,31U03,07/11/2014,31287-00000454559,,,,STADE MAURICE ROUGE,,31410,31287,LAVERNOSE LACASSE,2014,9
33100513200021,0,331005132,5499,STE EXPLOITATION CHOCOLATS,,,,LEONIDAS,SEC,3,04/01/2012,4,G,4724Z,05/01/2008,522G,2,00021,31,RR,DD,1,02,31/12/2010,0,14/04/2012,217,,,,,,,N,,01/12/1984,S,P,N,MARCH,1,76,31,31,31U03,07/11/2014,315551316,46,,RUE,BOULBONNE,,31000,31555,TOULOUSE,2011,1
33103481900077,0,331034819,5710,SMEF AZUR,,,,,,1,01/01/2002,3,F,4322B,05/01/2008,453F,3,00044,13,93,13,1,11,31/12/2012,10,31/12/2012,230,,,,,,,O,01/01/2004,01/01/2002,S,P,N,MARCH,1,76,31,31,31U04,07/11/2014,311490480,13,,CHE,D EMBAX,,31770,31149,,2014,1
33108947401768,0,331089474,5599,TUI FRANCE,,,NOUVELLES FRONTIERES,,,3,02/08/2017,8,N,7911Z,,633Z,6,02493,92,11,92,1,,,0,02/08/2017,217,,,,,,,N,02/08/2017,31/12/2011,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,301896570,1,,BD,DE PRAGUE,,30000,30189,NIMES,2014,1
33110945400016,0,331109454,5710,LAGARDE SA,,,,INTERMARCHE,,1,09/11/1984,4,G,4711D,05/01/2008,521D,2,00016,09,RR,DD,1,21,31/12/2012,58,30/09/2016,261,,,,34,31/12/2004,271,O,01/01/2004,09/11/1984,S,P,N,MARCH,1,76,09,09,09U01,11/11/2014,092253011,,,RTE,NATIONALE 20,LA CAVALERIE,09100,09225,PAMIERS,2014,2
33111931300046,0,331119313,5499,X'TREME PIZZA,,,,,,1,01/07/2011,4,I,5610C,01/07/2011,553B,2,00046,66,,,1,01,31/12/2012,2,31/12/2012,230,,,,,,,O,,01/07/2011,S,,N,MARCH,1,76,66,66,66U01,09/09/2014,66004-00001022528,,,AV,DE BALCERE,RESIDENCE LA MATTE,66210,66004,LES ANGLES,2014,1
33131969900020,0,331319699,9220,L'OEIL ECOUTE,,,,,,1,20/12/1993,5,JA,5911B,05/01/2008,921B,2,00020,30,RR,DD,1,00,31/12/2012,0,31/12/2012,230,,,,,,,N,,20/12/1993,S,P,N,MARCH,1,76,30,30,30U02,05/09/2014,30033-00000421511,264,,RUE,DU JEU DE MAIL,,30640,30033,BEAUVOISIN,2014,9
33132954000057,0,331329540,5499,GENERALE ELECTRICITE TELEDIST.TELEPHONIE,,,,,GETEL,3,28/06/2013,3,F,4321A,05/01/2008,453A,2,00057,82,RR,DD,1,01,31/12/2010,0,28/06/2013,217,,,,,,,N,,22/05/2000,S,P,N,MARCH,1,76,82,82,82U01,11/11/2014,821215215,185,,RTE,DE MOLIERES,,82000,82121,MONTAUBAN,2011,2
33139595400034,0,331395954,5499,ART 2000,,,,,,1,01/12/1994,4,G,4779Z,05/01/2008,525Z,3,00018,31,RR,DD,1,00,31/12/2012,1,31/12/2012,230,,,,,,,O,01/10/2010,01/12/1994,S,P,N,MARCH,1,76,31,31,31U01,07/11/2014,315556988,71,,RUE,DE LA POMME,,31000,31555,TOULOUSE,2014,9
33144205300012,0,331442053,5499,BRANTE FRERES,,,,,,3,31/10/2016,3,F,4312A,05/01/2008,451A,2,00012,30,RR,DD,1,02,31/12/2012,0,31/10/2016,217,,,,,,,N,,01/01/1985,S,P,N,MARCH,1,76,30,30,30U01,05/09/2014,30295-00000438803,,,RUE,DES AMANDIERS,,30700,30295,SAINT QUENTIN LA POTERIE,2014,2
